iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Sep 29, 2017"
Total Net Assets,"126,492,385,434.10"
Shares Outstanding,"500,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"Q","QUINTILES IMS INC","Equity","0.07","95.07","893,611.00","84,955,597.77","84,955,597.77","Health Care","B7VM917","US74876Y1010","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.07","56.73","1,486,184.00","84,311,218.32","84,311,218.32","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.07","179.52","468,462.00","84,098,298.24","84,098,298.24","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.07","80.91","1,038,207.00","84,001,328.37","84,001,328.37","Utilities","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.07","35.04","2,386,841.00","83,634,908.64","83,634,908.64","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"TXT","TEXTRON INC","Equity","0.07","53.88","1,547,664.00","83,388,136.32","83,388,136.32","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.07","91.39","906,538.00","82,848,507.82","82,848,507.82","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.07","95.65","864,846.00","82,722,519.90","82,722,519.90","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"CAG","CONAGRA BRANDS INC","Equity","0.07","33.74","2,450,813.00","82,690,430.62","82,690,430.62","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"HLT","HILTON WORLDWIDE HOLDINGS INC","Equity","0.06","69.45","1,187,125.00","82,445,831.25","82,445,831.25","Consumer Discretionary","BYVMW06","US43300A2033","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.06","57.84","1,416,152.00","81,910,231.68","81,910,231.68","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.06","75.81","1,077,337.00","81,672,917.97","81,672,917.97","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.06","84.87","959,352.00","81,420,204.24","81,420,204.24","Information Technology","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"NBL","NOBLE ENERGY INC","Equity","0.06","28.36","2,868,637.00","81,354,545.32","81,354,545.32","Energy","2640761","US6550441058","New York Stock Exchange Inc."
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.06","41.45","1,953,837.00","80,986,543.65","80,986,543.65","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"XRAY","DENTSPLY SIRONA INC","Equity","0.06","59.81","1,340,851.00","80,196,298.31","80,196,298.31","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"FE","FIRSTENERGY CORP","Equity","0.06","30.83","2,600,127.00","80,161,915.41","80,161,915.41","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.06","76.36","1,045,694.00","79,849,193.84","79,849,193.84","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.06","18.49","4,313,359.00","79,754,007.91","79,754,007.91","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.06","35.73","2,230,193.00","79,684,795.89","79,684,795.89","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"ALGN","ALIGN TECHNOLOGY INC","Equity","0.06","186.27","425,387.00","79,236,836.49","79,236,836.49","Health Care","2679204","US0162551016","NASDAQ"
"ABC","AMERISOURCEBERGEN CORP","Equity","0.06","82.75","956,110.00","79,118,102.50","79,118,102.50","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"DHI","D R HORTON INC","Equity","0.06","39.93","1,979,231.00","79,030,693.83","79,030,693.83","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"IDXX","IDEXX LABORATORIES INC","Equity","0.06","155.49","507,781.00","78,954,867.69","78,954,867.69","Health Care","2459202","US45168D1046","NASDAQ"
"CMA","COMERICA INC","Equity","0.06","76.26","1,032,310.00","78,723,960.60","78,723,960.60","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.06","184.44","426,553.00","78,673,435.32","78,673,435.32","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.06","76.88","1,011,786.00","77,786,107.68","77,786,107.68","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"ULTA","ULTA BEAUTY INC","Equity","0.06","226.06","341,408.00","77,178,692.48","77,178,692.48","Consumer Discretionary","B28TS42","US90384S3031","NASDAQ"
"L","LOEWS CORP","Equity","0.06","47.86","1,610,926.00","77,098,918.36","77,098,918.36","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.06","27.83","2,768,614.00","77,050,527.62","77,050,527.62","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"GGP","GGP INC","Equity","0.06","20.77","3,692,142.00","76,685,789.34","76,685,789.34","Real Estate","BYMYV82","US36174X1019","New York Stock Exchange Inc."
"CMS","CMS ENERGY CORP","Equity","0.06","46.32","1,654,936.00","76,656,635.52","76,656,635.52","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"EMN","EASTMAN CHEMICAL","Equity","0.06","90.49","846,260.00","76,578,067.40","76,578,067.40","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"FAST","FASTENAL","Equity","0.06","45.58","1,679,964.00","76,572,759.12","76,572,759.12","Industrials","2332262","US3119001044","NASDAQ"
"HSIC","HENRY SCHEIN INC","Equity","0.06","81.99","931,883.00","76,405,087.17","76,405,087.17","Health Care","2416962","US8064071025","NASDAQ"
"VRSK","VERISK ANALYTICS INC","Equity","0.06","83.19","917,828.00","76,354,111.32","76,354,111.32","Industrials","B4P9W92","US92345Y1064","NASDAQ"
"MLM","MARTIN MARIETTA MATERIALS INC","Equity","0.06","206.23","368,788.00","76,055,149.24","76,055,149.24","Materials","2572079","US5732841060","New York Stock Exchange Inc."
"EFX","EQUIFAX INC","Equity","0.06","105.99","705,585.00","74,784,954.15","74,784,954.15","Industrials","2319146","US2944291051","New York Stock Exchange Inc."
"DGX","QUEST DIAGNOSTICS INC","Equity","0.06","93.64","797,709.00","74,697,470.76","74,697,470.76","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.06","46.89","1,581,622.00","74,162,255.58","74,162,255.58","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"CNP","CENTERPOINT ENERGY INC","Equity","0.06","29.21","2,513,183.00","73,410,075.43","73,410,075.43","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"FTI","TECHNIPFMC PLC","Equity","0.06","27.92","2,589,874.00","72,309,282.08","72,309,282.08","Energy","BDSFG98","GB00BDSFG982","New York Stock Exchange Inc."
"TDG","TRANSDIGM GROUP INC","Equity","0.06","255.65","282,547.00","72,233,140.55","72,233,140.55","Industrials","B11FJK3","US8936411003","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.06","39.01","1,850,598.00","72,191,827.98","72,191,827.98","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.06","26.75","2,692,701.00","72,029,751.75","72,029,751.75","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"CTAS","CINTAS CORP","Equity","0.06","144.28","499,044.00","72,002,068.32","72,002,068.32","Industrials","2197137","US1729081059","NASDAQ"
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.06","102.64","701,134.00","71,964,393.76","71,964,393.76","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"DISH","DISH NETWORK CORP CLASS A","Equity","0.06","54.23","1,321,922.00","71,687,830.06","71,687,830.06","Consumer Discretionary","2303581","US25470M1099","NASDAQ"
"CBOE","CBOE HOLDINGS INC","Equity","0.06","107.63","664,855.00","71,558,343.65","71,558,343.65","Financials","B5834C5","US12503M1080","NASDAQ"
"SNPS","SYNOPSYS INC","Equity","0.06","80.53","885,291.00","71,292,484.23","71,292,484.23","Information Technology","2867719","US8716071076","NASDAQ"
"CHD","CHURCH AND DWIGHT INC","Equity","0.06","48.45","1,461,154.00","70,792,911.30","70,792,911.30","Consumer Staples","2195841","US1713401024","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.06","106.88","661,724.00","70,725,061.12","70,725,061.12","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"SJM","JM SMUCKER","Equity","0.06","104.93","669,773.00","70,279,280.89","70,279,280.89","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"FMC","FMC CORP","Equity","0.06","89.31","782,067.00","69,846,403.77","69,846,403.77","Materials","2328603","US3024913036","New York Stock Exchange Inc."
"ETFC","E TRADE FINANCIAL CORP","Equity","0.05","43.61","1,595,988.00","69,601,036.68","69,601,036.68","Financials","2299011","US2692464017","NASDAQ"
"WYNN","WYNN RESORTS LTD","Equity","0.05","148.92","464,077.00","69,110,346.84","69,110,346.84","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"URI","UNITED RENTALS INC","Equity","0.05","138.74","493,539.00","68,473,600.86","68,473,600.86","Industrials","2134781","US9113631090","New York Stock Exchange Inc."
"NTAP","NETAPP INC","Equity","0.05","43.76","1,562,435.00","68,372,155.60","68,372,155.60","Information Technology","2630643","US64110D1046","NASDAQ"
"MRO","MARATHON OIL CORP","Equity","0.05","13.56","5,008,749.00","67,918,636.44","67,918,636.44","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"COH","COACH INC","Equity","0.05","40.28","1,679,452.00","67,648,326.56","67,648,326.56","Consumer Discretionary","2646015","US1897541041","New York Stock Exchange Inc."
"COO","COOPER INC","Equity","0.05","237.11","284,715.00","67,508,773.65","67,508,773.65","Health Care","2222631","US2166484020","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.05","51.13","1,317,608.00","67,369,297.04","67,369,297.04","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"KSU","KANSAS CITY SOUTHERN","Equity","0.05","108.68","618,281.00","67,194,779.08","67,194,779.08","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","76.57","873,838.00","66,909,775.66","66,909,775.66","Financials","2196888","US1720621010","NASDAQ"
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.05","25.79","2,590,056.00","66,797,544.24","66,797,544.24","Consumer Discretionary","BBM4S80","US90130A2006","NASDAQ"
"IT","GARTNER INC","Equity","0.05","124.41","534,945.00","66,552,507.45","66,552,507.45","Information Technology","2372763","US3666511072","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.05","84.65","782,132.00","66,207,473.80","66,207,473.80","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","142.91","462,739.00","66,130,030.49","66,130,030.49","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"CBG","CBRE GROUP INC CLASS A","Equity","0.05","37.88","1,744,465.00","66,080,334.20","66,080,334.20","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"PNR","PENTAIR","Equity","0.05","67.96","971,959.00","66,054,333.64","66,054,333.64","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"HAS","HASBRO INC","Equity","0.05","97.67","673,376.00","65,768,633.92","65,768,633.92","Consumer Discretionary","2414580","US4180561072","NASDAQ"
"XYL","XYLEM INC","Equity","0.05","62.63","1,049,080.00","65,703,880.40","65,703,880.40","Industrials","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.05","118.97","552,040.00","65,676,198.80","65,676,198.80","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.05","65.24","1,005,344.00","65,588,642.56","65,588,642.56","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"CTXS","CITRIX SYSTEMS INC","Equity","0.05","76.82","848,742.00","65,200,360.44","65,200,360.44","Information Technology","2182553","US1773761002","NASDAQ"
"CDNS","CADENCE DESIGN SYSTEMS INC","Equity","0.05","39.47","1,650,092.00","65,129,131.24","65,129,131.24","Information Technology","2302232","US1273871087","NASDAQ"
"AJG","ARTHUR J GALLAGHER","Equity","0.05","61.55","1,055,937.00","64,992,922.35","64,992,922.35","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.05","35.99","1,795,238.00","64,610,615.62","64,610,615.62","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"TSS","TOTAL SYSTEM SERVICES INC","Equity","0.05","65.50","983,858.00","64,442,699.00","64,442,699.00","Information Technology","2897697","US8919061098","New York Stock Exchange Inc."
"RMD","RESMED INC","Equity","0.05","76.96","831,414.00","63,985,621.44","63,985,621.44","Health Care","2732903","US7611521078","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.05","84.33","752,443.00","63,453,518.19","63,453,518.19","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"PKG","PACKAGING CORP OF AMERICA CORP","Equity","0.05","114.68","552,534.00","63,364,599.12","63,364,599.12","Materials","2504566","US6951561090","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.05","105.41","599,953.00","63,241,045.73","63,241,045.73","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.05","59.86","1,055,053.00","63,155,472.58","63,155,472.58","Industrials","2325507","US3021301094","NASDAQ"
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.05","221.55","284,701.00","63,075,506.55","63,075,506.55","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"LEN","LENNAR A CORP","Equity","0.05","52.80","1,192,108.00","62,943,302.40","62,943,302.40","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"XEC","CIMAREX ENERGY","Equity","0.05","113.67","551,938.00","62,738,792.46","62,738,792.46","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"BFB","BROWN FORMAN CORP CLASS B","Equity","0.05","54.30","1,154,511.00","62,689,947.30","62,689,947.30","Consumer Staples","2146838","US1156372096","New York Stock Exchange Inc."
"CA","CA INC","Equity","0.05","33.38","1,868,455.00","62,369,027.90","62,369,027.90","Information Technology","2214832","US12673P1057","NASDAQ"
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.05","76.10","816,630.00","62,145,543.00","62,145,543.00","Industrials","2116228","US12541W2098","NASDAQ"
"JNPR","JUNIPER NETWORKS INC","Equity","0.05","27.83","2,231,741.00","62,109,352.03","62,109,352.03","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.05","189.83","326,010.00","61,886,478.30","61,886,478.30","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.05","41.61","1,471,417.00","61,225,661.37","61,225,661.37","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"IRM","IRON MOUNTAIN INC","Equity","0.05","38.90","1,558,875.00","60,640,237.50","60,640,237.50","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"ANSS","ANSYS INC","Equity","0.05","122.73","493,615.00","60,581,368.95","60,581,368.95","Information Technology","2045623","US03662Q1058","NASDAQ"
"AMD","ADVANCED MICRO DEVICES INC","Equity","0.05","12.75","4,745,018.00","60,498,979.50","60,498,979.50","Information Technology","2007849","US0079031078","NASDAQ"
"HOLX","HOLOGIC INC","Equity","0.05","36.69","1,643,417.00","60,296,969.73","60,296,969.73","Health Care","2433530","US4364401012","NASDAQ"
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.05","67.23","895,423.00","60,199,288.29","60,199,288.29","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"DRE","DUKE REALTY REIT CORP","Equity","0.05","28.82","2,085,275.00","60,097,625.50","60,097,625.50","Real Estate","2284084","US2644115055","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.05","18.90","3,179,409.00","60,090,830.10","60,090,830.10","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"XL","XL GROUP LTD","Equity","0.05","39.45","1,510,442.00","59,586,936.90","59,586,936.90","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"UDR","UDR REIT INC","Equity","0.05","38.03","1,556,975.00","59,211,759.25","59,211,759.25","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"SLG","SL GREEN REALTY REIT CORP","Equity","0.05","101.32","582,994.00","59,068,952.08","59,068,952.08","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.05","51.23","1,148,186.00","58,821,568.78","58,821,568.78","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.05","79.92","734,762.00","58,722,179.04","58,722,179.04","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"DRI","DARDEN RESTAURANTS INC","Equity","0.05","78.78","732,146.00","57,678,461.88","57,678,461.88","Consumer Discretionary","2289874","US2371941053","New York Stock Exchange Inc."
"ARNC","ARCONIC INC","Equity","0.04","24.88","2,288,893.00","56,947,657.84","56,947,657.84","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.04","110.94","512,983.00","56,910,334.02","56,910,334.02","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"VIAB","VIACOM INC CLASS B","Equity","0.04","27.84","2,043,454.00","56,889,759.36","56,889,759.36","Consumer Discretionary","B0SRLF4","US92553P2011","NASDAQ"
"PVH","PVH CORP","Equity","0.04","126.06","448,065.00","56,483,073.90","56,483,073.90","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.04","41.57","1,355,933.00","56,366,134.81","56,366,134.81","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.04","33.17","1,697,259.00","56,298,081.03","56,298,081.03","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"JBHT","JB HUNT TRANSPORT SERVICES INC","Equity","0.04","111.08","500,144.00","55,555,995.52","55,555,995.52","Industrials","2445416","US4456581077","NASDAQ"
"TIF","TIFFANY","Equity","0.04","91.78","602,058.00","55,256,883.24","55,256,883.24","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.04","47.18","1,168,216.00","55,116,430.88","55,116,430.88","Financials","2989828","US9897011071","NASDAQ"
"GWW","WW GRAINGER INC","Equity","0.04","179.75","306,501.00","55,093,554.75","55,093,554.75","Industrials","2380863","US3848021040","New York Stock Exchange Inc."
"RE","EVEREST RE GROUP LTD","Equity","0.04","228.39","240,779.00","54,991,515.81","54,991,515.81","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.04","84.56","649,459.00","54,918,253.04","54,918,253.04","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"ALK","ALASKA AIR GROUP INC","Equity","0.04","76.27","715,839.00","54,597,040.53","54,597,040.53","Industrials","2012605","US0116591092","New York Stock Exchange Inc."
"REG","REGENCY CENTERS REIT CORP","Equity","0.04","62.04","872,998.00","54,160,795.92","54,160,795.92","Real Estate","2726177","US7588491032","New York Stock Exchange Inc."
"DVA","DAVITA INC","Equity","0.04","59.39","901,213.00","53,523,040.07","53,523,040.07","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.04","77.57","688,409.00","53,399,886.13","53,399,886.13","Financials","2965107","US6311031081","NASDAQ"
"VRSN","VERISIGN INC","Equity","0.04","106.39","501,833.00","53,390,012.87","53,390,012.87","Information Technology","2142922","US92343E1029","NASDAQ"
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.04","100.06","533,546.00","53,386,612.76","53,386,612.76","Health Care","2927516","US92220P1057","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.04","46.82","1,131,106.00","52,958,382.92","52,958,382.92","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"QRVO","QUORVO INC","Equity","0.04","70.68","743,312.00","52,537,292.16","52,537,292.16","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"HBI","HANESBRANDS INC","Equity","0.04","24.64","2,126,070.00","52,386,364.80","52,386,364.80","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.04","124.21","421,413.00","52,343,708.73","52,343,708.73","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.04","19.20","2,689,682.00","51,641,894.40","51,641,894.40","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"AOS","A O SMITH CORP","Equity","0.04","59.43","863,743.00","51,332,246.49","51,332,246.49","Industrials","2816023","US8318652091","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.04","98.34","518,709.00","51,009,843.06","51,009,843.06","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.04","80.09","634,359.00","50,805,812.31","50,805,812.31","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"HRL","HORMEL FOODS CORP","Equity","0.04","32.14","1,574,632.00","50,608,672.48","50,608,672.48","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"SNA","SNAP ON INC","Equity","0.04","149.01","338,712.00","50,471,475.12","50,471,475.12","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.04","25.59","1,931,004.00","49,414,392.36","49,414,392.36","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"GT","GOODYEAR TIRE & RUBBER","Equity","0.04","33.25","1,477,405.00","49,123,716.25","49,123,716.25","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"KIM","KIMCO REALTY REIT CORP","Equity","0.04","19.55","2,485,781.00","48,597,018.55","48,597,018.55","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"AKAM","AKAMAI TECHNOLOGIES INC","Equity","0.04","48.72","992,975.00","48,377,742.00","48,377,742.00","Information Technology","2507457","US00971T1016","NASDAQ"
"ALLE","ALLEGION PLC","Equity","0.04","86.47","559,247.00","48,358,088.09","48,358,088.09","Industrials","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"HOG","HARLEY DAVIDSON INC","Equity","0.04","48.21","1,000,149.00","48,217,183.29","48,217,183.29","Consumer Discretionary","2411053","US4128221086","New York Stock Exchange Inc."
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.04","35.16","1,365,059.00","47,995,474.44","47,995,474.44","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","Equity","0.04","85.89","558,310.00","47,953,245.90","47,953,245.90","Consumer Discretionary","B39QT24","US8110651010","NASDAQ"
"SEE","SEALED AIR CORP","Equity","0.04","42.72","1,120,376.00","47,862,462.72","47,862,462.72","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.04","20.79","2,277,610.00","47,351,511.90","47,351,511.90","Consumer Discretionary","2466321","US4606901001","New York Stock Exchange Inc."
"TSCO","TRACTOR SUPPLY","Equity","0.04","63.29","743,076.00","47,029,280.04","47,029,280.04","Consumer Discretionary","2900335","US8923561067","NASDAQ"
"LUK","LEUCADIA NATIONAL CORP","Equity","0.04","25.25","1,832,000.00","46,258,000.00","46,258,000.00","Financials","2513012","US5272881047","New York Stock Exchange Inc."
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.04","307.83","147,965.00","45,548,065.95","45,548,065.95","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"PKI","PERKINELMER INC","Equity","0.04","68.97","659,400.00","45,478,818.00","45,478,818.00","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.04","16.53","2,746,085.00","45,392,785.05","45,392,785.05","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"NRG","NRG ENERGY INC","Equity","0.04","25.59","1,772,793.00","45,365,772.87","45,365,772.87","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.04","45.65","993,177.00","45,338,530.05","45,338,530.05","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.04","27.33","1,626,831.00","44,461,291.23","44,461,291.23","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"FFIV","F5 NETWORKS INC","Equity","0.03","120.56","368,095.00","44,377,533.20","44,377,533.20","Information Technology","2427599","US3156161024","NASDAQ"
"MOS","MOSAIC","Equity","0.03","21.59","2,032,459.00","43,880,789.81","43,880,789.81","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.03","11.02","3,954,234.00","43,575,658.68","43,575,658.68","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.03","47.85","889,220.00","42,549,177.00","42,549,177.00","Consumer Discretionary","B7341C6","VGG607541015","New York Stock Exchange Inc."
"AYI","ACUITY BRANDS INC","Equity","0.03","171.28","248,207.00","42,512,894.96","42,512,894.96","Industrials","2818461","US00508Y1029","New York Stock Exchange Inc."
"AAP","ADVANCE AUTO PARTS INC","Equity","0.03","99.20","426,835.00","42,342,032.00","42,342,032.00","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.03","58.27","709,572.00","41,346,760.44","41,346,760.44","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"XRX","XEROX CORP","Equity","0.03","33.29","1,236,243.00","41,154,529.47","41,154,529.47","Information Technology","BYWTW73","US9841216081","New York Stock Exchange Inc."
"SCG","SCANA CORP","Equity","0.03","48.49","831,965.00","40,341,982.85","40,341,982.85","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.03","43.86","914,388.00","40,105,057.68","40,105,057.68","Real Estate","2057059","US03748R1014","New York Stock Exchange Inc."
"M","MACYS INC","Equity","0.03","21.82","1,765,141.00","38,515,376.62","38,515,376.62","Consumer Discretionary","2345022","US55616P1049","New York Stock Exchange Inc."
"GPS","GAP INC","Equity","0.03","29.53","1,282,566.00","37,874,173.98","37,874,173.98","Consumer Discretionary","2360326","US3647601083","New York Stock Exchange Inc."
"LEG","LEGGETT & PLATT INC","Equity","0.03","47.73","780,461.00","37,251,403.53","37,251,403.53","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
