iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Oct 31, 2017"
Total Net Assets,"133,414,175,708.62"
Shares Outstanding,"515,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"HLT","HILTON WORLDWIDE HOLDINGS INC","Equity","0.07","72.28","1,219,221.00","88,125,293.88","88,125,293.88","Consumer Discretionary","BYVMW06","US43300A2033","New York Stock Exchange Inc."
"FE","FIRSTENERGY CORP","Equity","0.07","32.95","2,670,575.00","87,995,446.25","87,995,446.25","Utilities","2100920","US3379321074","New York Stock Exchange Inc."
"IVZ","INVESCO LTD","Equity","0.07","35.79","2,451,577.00","87,741,940.83","87,741,940.83","Financials","B28XP76","BMG491BT1088","New York Stock Exchange Inc."
"IDXX","IDEXX LABORATORIES INC","Equity","0.06","166.17","521,653.00","86,683,079.01","86,683,079.01","Health Care","2459202","US45168D1046","NASDAQ"
"HST","HOST HOTELS & RESORTS REIT INC","Equity","0.06","19.56","4,430,319.00","86,657,039.64","86,657,039.64","Real Estate","2567503","US44107P1049","New York Stock Exchange Inc."
"CAG","CONAGRA BRANDS INC","Equity","0.06","34.16","2,517,181.00","85,986,902.96","85,986,902.96","Consumer Staples","2215460","US2058871029","New York Stock Exchange Inc."
"XRAY","DENTSPLY SIRONA INC","Equity","0.06","61.07","1,377,299.00","84,111,649.93","84,111,649.93","Health Care","BYNPPC6","US24906P1093","NASDAQ"
"BEN","FRANKLIN RESOURCES INC","Equity","0.06","42.13","1,992,816.00","83,957,338.08","83,957,338.08","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"TXT","TEXTRON INC","Equity","0.06","52.74","1,589,552.00","83,832,972.48","83,832,972.48","Industrials","2885937","US8832031012","New York Stock Exchange Inc."
"CMA","COMERICA INC","Equity","0.06","78.57","1,060,326.00","83,309,813.82","83,309,813.82","Financials","2212870","US2003401070","New York Stock Exchange Inc."
"KMX","CARMAX INC","Equity","0.06","75.10","1,106,441.00","83,093,719.10","83,093,719.10","Consumer Discretionary","2983563","US1431301027","New York Stock Exchange Inc."
"CMS","CMS ENERGY CORP","Equity","0.06","48.37","1,699,816.00","82,220,099.92","82,220,099.92","Utilities","2219224","US1258961002","New York Stock Exchange Inc."
"MLM","MARTIN MARIETTA MATERIALS INC","Equity","0.06","216.85","378,852.00","82,154,056.20","82,154,056.20","Materials","2572079","US5732841060","New York Stock Exchange Inc."
"NBL","NOBLE ENERGY INC","Equity","0.06","27.87","2,946,429.00","82,116,976.23","82,116,976.23","Energy","2640761","US6550441058","New York Stock Exchange Inc."
"L","LOEWS CORP","Equity","0.06","49.51","1,654,718.00","81,925,088.18","81,925,088.18","Financials","2523022","US5404241086","New York Stock Exchange Inc."
"BHGE","BAKER HUGHES CLASS A","Equity","0.06","31.43","2,595,185.00","81,566,664.55","81,566,664.55","Energy","BDHLTQ5","US05722G1004","New York Stock Exchange Inc."
"FAST","FASTENAL","Equity","0.06","46.97","1,725,388.00","81,041,474.36","81,041,474.36","Industrials","2332262","US3119001044","NASDAQ"
"TDG","TRANSDIGM GROUP INC","Equity","0.06","277.50","290,163.00","80,520,232.50","80,520,232.50","Industrials","B11FJK3","US8936411003","New York Stock Exchange Inc."
"VRSK","VERISK ANALYTICS INC","Equity","0.06","85.05","942,580.00","80,166,429.00","80,166,429.00","Industrials","B4P9W92","US92345Y1064","NASDAQ"
"EMN","EASTMAN CHEMICAL","Equity","0.06","90.81","869,108.00","78,923,697.48","78,923,697.48","Materials","2298386","US2774321002","New York Stock Exchange Inc."
"SNPS","SYNOPSYS INC","Equity","0.06","86.52","909,227.00","78,666,320.04","78,666,320.04","Information Technology","2867719","US8716071076","NASDAQ"
"EFX","EQUIFAX INC","Equity","0.06","108.53","724,625.00","78,643,551.25","78,643,551.25","Industrials","2319146","US2944291051","New York Stock Exchange Inc."
"GPC","GENUINE PARTS","Equity","0.06","88.23","888,238.00","78,369,238.74","78,369,238.74","Consumer Discretionary","2367480","US3724601055","New York Stock Exchange Inc."
"NOV","NATIONAL OILWELL VARCO INC","Equity","0.06","34.19","2,290,577.00","78,314,827.63","78,314,827.63","Energy","2624486","US6370711011","New York Stock Exchange Inc."
"VNO","VORNADO REALTY TRUST REIT TRUST","Equity","0.06","74.86","1,039,258.00","77,798,853.88","77,798,853.88","Real Estate","2933632","US9290421091","New York Stock Exchange Inc."
"CBOE","CBOE GLOBAL MARKETS INC","Equity","0.06","113.06","682,807.00","77,198,159.42","77,198,159.42","Financials","B5834C5","US12503M1080","NASDAQ"
"DGX","QUEST DIAGNOSTICS INC","Equity","0.06","93.78","819,197.00","76,824,294.66","76,824,294.66","Health Care","2702791","US74834L1008","New York Stock Exchange Inc."
"COG","CABOT OIL & GAS CORP","Equity","0.06","27.70","2,765,597.00","76,607,036.90","76,607,036.90","Energy","2162340","US1270971039","New York Stock Exchange Inc."
"CTAS","CINTAS CORP","Equity","0.06","149.04","512,644.00","76,404,461.76","76,404,461.76","Industrials","2197137","US1729081059","NASDAQ"
"CNP","CENTERPOINT ENERGY INC","Equity","0.06","29.58","2,581,183.00","76,351,393.14","76,351,393.14","Utilities","2440637","US15189T1079","New York Stock Exchange Inc."
"MAS","MASCO CORP","Equity","0.06","39.82","1,900,646.00","75,683,723.72","75,683,723.72","Industrials","2570200","US5745991068","New York Stock Exchange Inc."
"ABC","AMERISOURCEBERGEN CORP","Equity","0.06","76.95","981,950.00","75,561,052.50","75,561,052.50","Health Care","2795393","US03073E1055","New York Stock Exchange Inc."
"HSIC","HENRY SCHEIN INC","Equity","0.06","78.60","957,179.00","75,234,269.40","75,234,269.40","Health Care","2416962","US8064071025","NASDAQ"
"FMC","FMC CORP","Equity","0.06","92.86","803,283.00","74,592,859.38","74,592,859.38","Materials","2328603","US3024913036","New York Stock Exchange Inc."
"NLSN","NIELSEN HOLDINGS PLC","Equity","0.06","37.07","2,006,877.00","74,394,930.39","74,394,930.39","Industrials","BWFY550","GB00BWFY5505","New York Stock Exchange Inc."
"GGP","GGP INC","Equity","0.06","19.46","3,792,238.00","73,796,951.48","73,796,951.48","Real Estate","BYMYV82","US36174X1019","New York Stock Exchange Inc."
"HCP","HCP REIT INC","Equity","0.06","25.84","2,843,686.00","73,480,846.24","73,480,846.24","Real Estate","2417578","US40414L1098","New York Stock Exchange Inc."
"MRO","MARATHON OIL CORP","Equity","0.05","14.22","5,144,477.00","73,154,462.94","73,154,462.94","Energy","2910970","US5658491064","New York Stock Exchange Inc."
"CDNS","CADENCE DESIGN SYSTEMS INC","Equity","0.05","43.16","1,694,700.00","73,143,252.00","73,143,252.00","Information Technology","2302232","US1273871087","NASDAQ"
"SJM","JM SMUCKER","Equity","0.05","106.05","687,997.00","72,962,081.85","72,962,081.85","Consumer Staples","2951452","US8326964058","New York Stock Exchange Inc."
"FTI","TECHNIPFMC PLC","Equity","0.05","27.39","2,660,050.00","72,858,769.50","72,858,769.50","Energy","BDSFG98","GB00BDSFG982","New York Stock Exchange Inc."
"TSS","TOTAL SYSTEM SERVICES INC","Equity","0.05","72.05","1,010,514.00","72,807,533.70","72,807,533.70","Information Technology","2897697","US8919061098","New York Stock Exchange Inc."
"CTXS","CITRIX SYSTEMS INC","Equity","0.05","82.61","871,862.00","72,024,519.82","72,024,519.82","Information Technology","2182553","US1773761002","NASDAQ"
"RMD","RESMED INC","Equity","0.05","84.18","853,990.00","71,888,878.20","71,888,878.20","Health Care","2732903","US7611521078","New York Stock Exchange Inc."
"WHR","WHIRLPOOL CORP","Equity","0.05","163.93","438,249.00","71,842,158.57","71,842,158.57","Consumer Discretionary","2960384","US9633201069","New York Stock Exchange Inc."
"HES","HESS CORP","Equity","0.05","44.16","1,624,598.00","71,742,247.68","71,742,247.68","Energy","2023748","US42809H1077","New York Stock Exchange Inc."
"URI","UNITED RENTALS INC","Equity","0.05","141.48","506,867.00","71,711,543.16","71,711,543.16","Industrials","2134781","US9113631090","New York Stock Exchange Inc."
"XYL","XYLEM INC","Equity","0.05","66.53","1,077,640.00","71,695,389.20","71,695,389.20","Industrials","B3P2CN8","US98419M1009","New York Stock Exchange Inc."
"MKC","MCCORMICK & CO NON-VOTING INC","Equity","0.05","99.53","720,174.00","71,678,918.22","71,678,918.22","Consumer Staples","2550161","US5797802064","New York Stock Exchange Inc."
"ETFC","E TRADE FINANCIAL CORP","Equity","0.05","43.59","1,639,236.00","71,454,297.24","71,454,297.24","Financials","2299011","US2692464017","NASDAQ"
"NTAP","NETAPP INC","Equity","0.05","44.42","1,604,867.00","71,288,192.14","71,288,192.14","Information Technology","2630643","US64110D1046","NASDAQ"
"ULTA","ULTA BEAUTY INC","Equity","0.05","201.79","350,656.00","70,758,874.24","70,758,874.24","Consumer Discretionary","B28TS42","US90384S3031","NASDAQ"
"TPR","TAPESTRY INC","Equity","0.05","40.95","1,724,876.00","70,633,672.20","70,633,672.20","Consumer Discretionary","BF09HX3","US8760301072","New York Stock Exchange Inc."
"CBG","CBRE GROUP INC CLASS A","Equity","0.05","39.32","1,791,793.00","70,453,300.76","70,453,300.76","Real Estate","B6WVMH3","US12504L1098","New York Stock Exchange Inc."
"UNM","UNUM","Equity","0.05","52.04","1,353,240.00","70,422,609.60","70,422,609.60","Financials","2433842","US91529Y1064","New York Stock Exchange Inc."
"PNR","PENTAIR","Equity","0.05","70.46","998,343.00","70,343,247.78","70,343,247.78","Industrials","BLS09M3","IE00BLS09M33","New York Stock Exchange Inc."
"WYNN","WYNN RESORTS LTD","Equity","0.05","147.49","476,589.00","70,292,111.61","70,292,111.61","Consumer Discretionary","2963811","US9831341071","NASDAQ"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Equity","0.05","123.96","567,000.00","70,285,320.00","70,285,320.00","Real Estate","2009210","US0152711091","New York Stock Exchange Inc."
"COO","COOPER INC","Equity","0.05","240.26","292,331.00","70,235,446.06","70,235,446.06","Health Care","2222631","US2166484020","New York Stock Exchange Inc."
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Equity","0.05","147.42","475,251.00","70,061,502.42","70,061,502.42","Materials","2464165","US4595061015","New York Stock Exchange Inc."
"MAA","MID AMERICA APARTMENT COMMUNITIES","Equity","0.05","102.35","679,676.00","69,564,838.60","69,564,838.60","Real Estate","2589132","US59522J1034","New York Stock Exchange Inc."
"LKQ","LKQ CORP","Equity","0.05","37.69","1,843,926.00","69,497,570.94","69,497,570.94","Consumer Discretionary","2971029","US5018892084","NASDAQ"
"ANSS","ANSYS INC","Equity","0.05","136.71","506,943.00","69,304,177.53","69,304,177.53","Information Technology","2045623","US03662Q1058","NASDAQ"
"IT","GARTNER INC","Equity","0.05","125.31","549,361.00","68,840,426.91","68,840,426.91","Information Technology","2372763","US3666511072","New York Stock Exchange Inc."
"AJG","ARTHUR J GALLAGHER","Equity","0.05","63.33","1,084,497.00","68,681,195.01","68,681,195.01","Financials","2359506","US3635761097","New York Stock Exchange Inc."
"LEN","LENNAR A CORP","Equity","0.05","55.67","1,224,476.00","68,166,578.92","68,166,578.92","Consumer Discretionary","2511920","US5260571048","New York Stock Exchange Inc."
"CHD","CHURCH AND DWIGHT INC","Equity","0.05","45.17","1,500,866.00","67,794,117.22","67,794,117.22","Consumer Staples","2195841","US1713401024","New York Stock Exchange Inc."
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.05","25.45","2,660,232.00","67,702,904.40","67,702,904.40","Consumer Discretionary","BBM4S80","US90130A2006","NASDAQ"
"BFB","BROWN FORMAN CORP CLASS B","Equity","0.05","57.02","1,185,791.00","67,613,802.82","67,613,802.82","Consumer Staples","2146838","US1156372096","New York Stock Exchange Inc."
"XEC","CIMAREX ENERGY","Equity","0.05","116.93","566,898.00","66,287,383.14","66,287,383.14","Energy","2987521","US1717981013","New York Stock Exchange Inc."
"KSU","KANSAS CITY SOUTHERN","Equity","0.05","104.22","635,145.00","66,194,811.90","66,194,811.90","Industrials","2607647","US4851703029","New York Stock Exchange Inc."
"PKG","PACKAGING CORP OF AMERICA CORP","Equity","0.05","116.27","567,494.00","65,982,527.38","65,982,527.38","Materials","2504566","US6951561090","New York Stock Exchange Inc."
"DISH","DISH NETWORK CORP CLASS A","Equity","0.05","48.54","1,357,826.00","65,908,874.04","65,908,874.04","Consumer Discretionary","2303581","US25470M1099","NASDAQ"
"CHRW","CH ROBINSON WORLDWIDE INC","Equity","0.05","78.53","838,662.00","65,860,126.86","65,860,126.86","Industrials","2116228","US12541W2098","NASDAQ"
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.05","106.85","616,273.00","65,848,770.05","65,848,770.05","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"RJF","RAYMOND JAMES INC","Equity","0.05","84.78","772,843.00","65,521,629.54","65,521,629.54","Financials","2718992","US7547301090","New York Stock Exchange Inc."
"ADS","ALLIANCE DATA SYSTEMS CORP","Equity","0.05","223.73","292,317.00","65,400,082.41","65,400,082.41","Information Technology","2762030","US0185811082","New York Stock Exchange Inc."
"PRGO","PERRIGO PLC","Equity","0.05","80.99","803,348.00","65,063,154.52","65,063,154.52","Health Care","BGH1M56","IE00BGH1M568","New York Stock Exchange Inc."
"LB","L BRANDS INC","Equity","0.05","43.04","1,511,401.00","65,050,699.04","65,050,699.04","Consumer Discretionary","B9M2WX3","US5017971046","New York Stock Exchange Inc."
"EQT","EQT CORP","Equity","0.05","62.54","1,032,544.00","64,575,301.76","64,575,301.76","Energy","2319414","US26884L1098","New York Stock Exchange Inc."
"STX","SEAGATE TECHNOLOGY PLC","Equity","0.05","36.97","1,743,227.00","64,447,102.19","64,447,102.19","Information Technology","B58JVZ5","IE00B58JVZ52","NASDAQ"
"IRM","IRON MOUNTAIN INC","Equity","0.05","40.00","1,601,035.00","64,041,400.00","64,041,400.00","Real Estate","BVFTF03","US46284V1017","New York Stock Exchange Inc."
"HAS","HASBRO INC","Equity","0.05","92.59","691,600.00","64,035,244.00","64,035,244.00","Consumer Discretionary","2414580","US4180561072","NASDAQ"
"ARNC","ARCONIC INC","Equity","0.05","25.12","2,547,115.00","63,983,528.80","63,983,528.80","Industrials","BD3D9G5","US03965L1008","New York Stock Exchange Inc."
"HOLX","HOLOGIC INC","Equity","0.05","37.85","1,688,025.00","63,891,746.25","63,891,746.25","Health Care","2433530","US4364401012","NASDAQ"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Equity","0.05","58.38","1,083,613.00","63,261,326.94","63,261,326.94","Industrials","2325507","US3021301094","NASDAQ"
"CINF","CINCINNATI FINANCIAL CORP","Equity","0.05","70.17","897,502.00","62,977,715.34","62,977,715.34","Financials","2196888","US1720621010","NASDAQ"
"XL","XL GROUP LTD","Equity","0.05","40.47","1,551,514.00","62,789,771.58","62,789,771.58","Financials","BD95VZ8","BMG982941046","New York Stock Exchange Inc."
"AMG","AFFILIATED MANAGERS GROUP INC","Equity","0.05","186.50","334,714.00","62,424,161.00","62,424,161.00","Financials","2127899","US0082521081","New York Stock Exchange Inc."
"GWW","WW GRAINGER INC","Equity","0.05","197.70","314,933.00","62,262,254.10","62,262,254.10","Industrials","2380863","US3848021040","New York Stock Exchange Inc."
"BWA","BORGWARNER INC","Equity","0.05","52.72","1,179,194.00","62,167,107.68","62,167,107.68","Consumer Discretionary","2111955","US0997241064","New York Stock Exchange Inc."
"CA","CA INC","Equity","0.05","32.38","1,919,047.00","62,138,741.86","62,138,741.86","Information Technology","2214832","US12673P1057","NASDAQ"
"UDR","UDR REIT INC","Equity","0.05","38.79","1,599,135.00","62,030,446.65","62,030,446.65","Real Estate","2727910","US9026531049","New York Stock Exchange Inc."
"CTL","CENTURYLINK INC","Equity","0.05","18.99","3,265,633.00","62,014,370.67","62,014,370.67","Telecommunications","2185046","US1567001060","New York Stock Exchange Inc."
"DRI","DARDEN RESTAURANTS INC","Equity","0.05","82.27","752,002.00","61,867,204.54","61,867,204.54","Consumer Discretionary","2289874","US2371941053","New York Stock Exchange Inc."
"EXR","EXTRA SPACE STORAGE REIT INC","Equity","0.05","81.59","754,618.00","61,569,282.62","61,569,282.62","Real Estate","B02HWR9","US30225T1025","New York Stock Exchange Inc."
"DRE","DUKE REALTY REIT CORP","Equity","0.05","28.48","2,141,851.00","60,999,916.48","60,999,916.48","Real Estate","2284084","US2644115055","New York Stock Exchange Inc."
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Equity","0.05","66.06","919,631.00","60,750,823.86","60,750,823.86","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"LNT","ALLIANT ENERGY CORP","Equity","0.05","43.26","1,392,653.00","60,246,168.78","60,246,168.78","Utilities","2973821","US0188021085","New York Stock Exchange Inc."
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS LTD","Equity","0.04","55.75","1,070,722.00","59,692,751.50","59,692,751.50","Consumer Discretionary","B9CGTC3","BMG667211046","NASDAQ"
"RE","EVEREST RE GROUP LTD","Equity","0.04","237.45","247,307.00","58,723,047.15","58,723,047.15","Financials","2556868","BMG3223R1088","New York Stock Exchange Inc."
"PNW","PINNACLE WEST CORP","Equity","0.04","87.71","667,139.00","58,514,761.69","58,514,761.69","Utilities","2048804","US7234841010","New York Stock Exchange Inc."
"PVH","PVH CORP","Equity","0.04","126.81","460,305.00","58,371,277.05","58,371,277.05","Consumer Discretionary","B3V9F12","US6936561009","New York Stock Exchange Inc."
"TIF","TIFFANY","Equity","0.04","93.62","618,378.00","57,892,548.36","57,892,548.36","Consumer Discretionary","2892090","US8865471085","New York Stock Exchange Inc."
"QRVO","QUORVO INC","Equity","0.04","75.81","763,440.00","57,876,386.40","57,876,386.40","Information Technology","BR9YYP4","US74736K1016","NASDAQ"
"SLG","SL GREEN REALTY REIT CORP","Equity","0.04","95.68","598,770.00","57,290,313.60","57,290,313.60","Real Estate","2096847","US78440X1019","New York Stock Exchange Inc."
"VAR","VARIAN MEDICAL SYSTEMS INC","Equity","0.04","104.19","547,962.00","57,092,160.78","57,092,160.78","Health Care","2927516","US92220P1057","New York Stock Exchange Inc."
"JNPR","JUNIPER NETWORKS INC","Equity","0.04","24.83","2,292,125.00","56,913,463.75","56,913,463.75","Information Technology","2431846","US48203R1041","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.04","106.17","532,853.00","56,573,003.01","56,573,003.01","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"DVA","DAVITA INC","Equity","0.04","60.74","925,693.00","56,226,592.82","56,226,592.82","Health Care","2898087","US23918K1088","New York Stock Exchange Inc."
"ZION","ZIONS BANCORPORATION","Equity","0.04","46.46","1,199,768.00","55,741,221.28","55,741,221.28","Financials","2989828","US9897011071","NASDAQ"
"VRSN","VERISIGN INC","Equity","0.04","107.52","515,433.00","55,419,356.16","55,419,356.16","Information Technology","2142922","US92343E1029","NASDAQ"
"REG","REGENCY CENTERS REIT CORP","Equity","0.04","61.55","896,662.00","55,189,546.10","55,189,546.10","Real Estate","2726177","US7588491032","New York Stock Exchange Inc."
"CPB","CAMPBELL SOUP","Equity","0.04","47.37","1,161,842.00","55,036,455.54","55,036,455.54","Consumer Staples","2162845","US1344291091","New York Stock Exchange Inc."
"SNA","SNAP ON INC","Equity","0.04","157.78","347,960.00","54,901,128.80","54,901,128.80","Industrials","2818740","US8330341012","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.04","19.86","2,762,578.00","54,864,799.08","54,864,799.08","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"TMK","TORCHMARK CORP","Equity","0.04","84.13","651,495.00","54,810,274.35","54,810,274.35","Financials","2896713","US8910271043","New York Stock Exchange Inc."
"JBHT","JB HUNT TRANSPORT SERVICES INC","Equity","0.04","106.39","513,744.00","54,657,224.16","54,657,224.16","Industrials","2445416","US4456581077","NASDAQ"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Equity","0.04","102.70","526,855.00","54,108,008.50","54,108,008.50","Health Care","2923785","US9139031002","New York Stock Exchange Inc."
"AMD","ADVANCED MICRO DEVICES INC","Equity","0.04","10.98","4,873,674.00","53,537,308.89","53,537,308.89","Information Technology","2007849","US0079031078","NASDAQ"
"AKAM","AKAMAI TECHNOLOGIES INC","Equity","0.04","52.25","1,019,903.00","53,289,931.75","53,289,931.75","Information Technology","2507457","US00971T1016","NASDAQ"
"CF","CF INDUSTRIES HOLDINGS INC","Equity","0.04","37.98","1,402,051.00","53,249,896.98","53,249,896.98","Materials","B0G4K50","US1252691001","New York Stock Exchange Inc."
"AOS","A O SMITH CORP","Equity","0.04","59.20","887,135.00","52,518,392.00","52,518,392.00","Industrials","2816023","US8318652091","New York Stock Exchange Inc."
"NI","NISOURCE INC","Equity","0.04","26.37","1,983,228.00","52,297,722.36","52,297,722.36","Utilities","2645409","US65473P1057","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.04","120.52","432,837.00","52,165,515.24","52,165,515.24","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"NDAQ","NASDAQ INC","Equity","0.04","72.65","707,177.00","51,376,409.05","51,376,409.05","Financials","2965107","US6311031081","NASDAQ"
"SEE","SEALED AIR CORP","Equity","0.04","44.23","1,150,840.00","50,901,653.20","50,901,653.20","Materials","2232793","US81211K1007","New York Stock Exchange Inc."
"PHM","PULTEGROUP INC","Equity","0.04","30.23","1,670,895.00","50,511,155.85","50,511,155.85","Consumer Discretionary","2708841","US7458671010","New York Stock Exchange Inc."
"VIAB","VIACOM INC CLASS B","Equity","0.04","24.03","2,098,942.00","50,437,576.26","50,437,576.26","Consumer Discretionary","B0SRLF4","US92553P2011","NASDAQ"
"HRL","HORMEL FOODS CORP","Equity","0.04","31.16","1,617,336.00","50,396,189.76","50,396,189.76","Consumer Staples","2437264","US4404521001","New York Stock Exchange Inc."
"HBI","HANESBRANDS INC","Equity","0.04","22.50","2,183,734.00","49,134,015.00","49,134,015.00","Consumer Discretionary","B1BJSL9","US4103451021","New York Stock Exchange Inc."
"PKI","PERKINELMER INC","Equity","0.04","72.32","677,352.00","48,986,096.64","48,986,096.64","Health Care","2305844","US7140461093","New York Stock Exchange Inc."
"HOG","HARLEY DAVIDSON INC","Equity","0.04","47.34","1,027,349.00","48,634,701.66","48,634,701.66","Consumer Discretionary","2411053","US4128221086","New York Stock Exchange Inc."
"ALK","ALASKA AIR GROUP INC","Equity","0.04","66.03","735,151.00","48,542,020.53","48,542,020.53","Industrials","2012605","US0116591092","New York Stock Exchange Inc."
"ALLE","ALLEGION PLC","Equity","0.04","83.39","574,479.00","47,905,803.81","47,905,803.81","Industrials","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"SNI","SCRIPPS NETWORKS INTERACTIVE INC C","Equity","0.04","83.28","573,542.00","47,764,577.76","47,764,577.76","Consumer Discretionary","B39QT24","US8110651010","NASDAQ"
"LUK","LEUCADIA NATIONAL CORP","Equity","0.04","25.30","1,881,776.00","47,608,932.80","47,608,932.80","Financials","2513012","US5272881047","New York Stock Exchange Inc."
"MOS","MOSAIC","Equity","0.03","22.34","2,087,675.00","46,638,659.50","46,638,659.50","Materials","B3NPHP6","US61945C1036","New York Stock Exchange Inc."
"GT","GOODYEAR TIRE & RUBBER","Equity","0.03","30.59","1,517,389.00","46,416,929.51","46,416,929.51","Consumer Discretionary","2378200","US3825501014","NASDAQ"
"KIM","KIMCO REALTY REIT CORP","Equity","0.03","18.16","2,553,237.00","46,366,783.92","46,366,783.92","Real Estate","2491594","US49446R1095","New York Stock Exchange Inc."
"TSCO","TRACTOR SUPPLY","Equity","0.03","60.26","763,204.00","45,990,673.04","45,990,673.04","Consumer Discretionary","2900335","US8923561067","NASDAQ"
"FFIV","F5 NETWORKS INC","Equity","0.03","121.27","378,159.00","45,859,341.93","45,859,341.93","Information Technology","2427599","US3156161024","NASDAQ"
"NRG","NRG ENERGY INC","Equity","0.03","25.00","1,820,937.00","45,523,425.00","45,523,425.00","Utilities","2212922","US6293775085","New York Stock Exchange Inc."
"IPG","INTERPUBLIC GROUP OF COMPANIES INC","Equity","0.03","19.25","2,339,354.00","45,032,564.50","45,032,564.50","Consumer Discretionary","2466321","US4606901001","New York Stock Exchange Inc."
"KORS","MICHAEL KORS HOLDINGS LTD","Equity","0.03","48.81","913,428.00","44,584,420.68","44,584,420.68","Consumer Discretionary","B7341C6","VGG607541015","New York Stock Exchange Inc."
"COTY","COTY INC CLASS A","Equity","0.03","15.40","2,820,613.00","43,437,440.20","43,437,440.20","Consumer Staples","BBBSMJ2","US2220702037","New York Stock Exchange Inc."
"AES","AES CORP","Equity","0.03","10.63","4,061,402.00","43,172,703.26","43,172,703.26","Utilities","2002479","US00130H1059","New York Stock Exchange Inc."
"AYI","ACUITY BRANDS INC","Equity","0.03","167.20","255,007.00","42,637,170.40","42,637,170.40","Industrials","2818461","US00508Y1029","New York Stock Exchange Inc."
"KSS","KOHLS CORP","Equity","0.03","41.76","1,020,105.00","42,599,584.80","42,599,584.80","Consumer Discretionary","2496113","US5002551043","New York Stock Exchange Inc."
"JEC","JACOBS ENGINEERING GROUP INC","Equity","0.03","58.21","728,884.00","42,428,337.64","42,428,337.64","Industrials","2469052","US4698141078","New York Stock Exchange Inc."
"CMG","CHIPOTLE MEXICAN GRILL INC","Equity","0.03","271.90","152,045.00","41,341,035.50","41,341,035.50","Consumer Discretionary","B0X7DZ3","US1696561059","New York Stock Exchange Inc."
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Equity","0.03","43.98","939,140.00","41,303,377.20","41,303,377.20","Real Estate","2057059","US03748R1014","New York Stock Exchange Inc."
"RHI","ROBERT HALF","Equity","0.03","51.77","755,572.00","39,115,962.44","39,115,962.44","Industrials","2110703","US7703231032","New York Stock Exchange Inc."
"PBCT","PEOPLES UNITED FINANCIAL INC","Equity","0.03","18.66","2,065,280.00","38,538,124.80","38,538,124.80","Financials","B1W41J2","US7127041058","NASDAQ"
"XRX","XEROX CORP","Equity","0.03","30.31","1,269,699.00","38,484,576.69","38,484,576.69","Information Technology","BYWTW73","US9841216081","New York Stock Exchange Inc."
"FLIR","FLIR SYSTEMS INC","Equity","0.03","46.82","821,934.00","38,482,949.88","38,482,949.88","Information Technology","2344717","US3024451011","NASDAQ"
"LEG","LEGGETT & PLATT INC","Equity","0.03","47.26","801,677.00","37,887,255.02","37,887,255.02","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
"GRMN","GARMIN LTD","Equity","0.03","56.61","666,246.00","37,716,186.06","37,716,186.06","Consumer Discretionary","B3Z5T14","CH0114405324","NASDAQ"
"SCG","SCANA CORP","Equity","0.03","43.14","854,541.00","36,864,898.74","36,864,898.74","Utilities","2545844","US80589M1027","New York Stock Exchange Inc."
"NFX","NEWFIELD EXPLORATION","Equity","0.03","30.79","1,191,405.00","36,683,359.95","36,683,359.95","Energy","2635079","US6512901082","New York Stock Exchange Inc."
"HP","HELMERICH & PAYNE INC","Equity","0.03","54.31","668,491.00","36,305,746.21","36,305,746.21","Energy","2420101","US4234521015","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.03","54.60","659,548.00","36,011,320.80","36,011,320.80","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"SRCL","STERICYCLE INC","Equity","0.03","70.85","507,186.00","35,934,128.10","35,934,128.10","Industrials","2860826","US8589121081","NASDAQ"
"AAP","ADVANCE AUTO PARTS INC","Equity","0.03","81.74","438,531.00","35,845,523.94","35,845,523.94","Consumer Discretionary","2822019","US00751Y1064","New York Stock Exchange Inc."
